review_id,location_id,user_id,rating,published_date,title,text,trip_type,travel_date
672304120,11653646,1188,4,2019-05-07T17:50:56Z,Feels like you are in India!,"Chaiiiii Karak Chaiiiii. .. Sitting in a restaurant, going through the menu, totally confused what to order out of so many dishes, deep into discussion with my husband when a chink of glasses grabbed my attention
(Excitedly)''Oh that's like bollywood movie where a chotu chai wala comes with tea '', turned around and saw a man dressed up like a chottu holding a glass rack full of hot cutting chai, felt like I am Mumbai. 
Ahhh nothing like a hot cutting chai at raju omlet. 
Apart from good food what I like about #rajuomlet is the ambiance.
You never feel bored while waiting for the food! 
My fav, chicken paratha roll and cutting chai ! 

#safeer mall",Family,2019-03-31
693786762,11653646,1187,5,2019-07-29T11:50:46Z,scrumptious Egg Dishes,"I visited this restaurant to try the breakfast, I got astonished with so many different types of egg dishes, I wanted to try all but off course I couldn't, what I ordered was more than delicious, the ambiance was cheerful, just sit and listen to the Indian songs, with all that the price was reasonable. I will go back again to try other dishes.",Solo travel,2019-07-31
783536509,11653646,1186,5,2021-02-25T06:27:38Z,Eggsperience  ,"𝗘𝘅𝗽𝗲𝗰𝘁 𝗽𝗿𝗼𝗯𝗹𝗲𝗺𝘀 𝗮𝗻𝗱 𝗲𝗮𝘁 𝘁𝗵𝗲𝗺 𝗳𝗼𝗿 𝗕𝗿𝗲𝗮𝗸𝗳𝗮𝘀𝘁!

@rajuomlet is an eggcelent place and I had an opportunity to visit their Safeer Mall Sharjah branch on a weekday for a delicious breakfast. I used to visit their Al Qouz branch back in 2016-2017 as it was in front of my previous office building for lunch and tea.

@rajuomlet has a total of 5 branches all over Dubai and they are popular for breakfast, lunch & dinner. This is the first UAE restaurant chain that has earned the distinction of being featured in the Harvard Business Review.

Their cafe decor is very welcoming, funky, and attractive, as you will find egg pictures with some good quotes, old musical instruments & Bollywood comic posters.

This place is an eggsecutive community and they have a huge variety of egg dishes from Half Fry to all kinds of Omelette styles with amazing desi flavors as they use fresh eggs and chicken with no antibiotics or hormones from @aljazirapoultry.

𝙒𝙝𝙖𝙩 𝙒𝙚 𝙊𝙧𝙙𝙚𝙧𝙚𝙙 :
🥚 EGGS KEJRIWAL - egglicious & lip-smacking
🥚 GARLIC CHICKEN ROLL - egglicious
🥚 CHEESE MASALA OMELETTE - egglicious & lip-smacking 
🥚 CHATPATA BOILED TIKKA - egglicious
🥚 KUTTU PARATHA - egglicious
🍞 WHITE & BROWN PARATHAS - Fresh and Soft
🍰 CHOCO CHIP MAWA CAKE (DESSERT) - Less Sugar and Soft
☕ ADRAK & CUTTING CHAI - Amazingly Delicious

Overall I had an amazing experience as their portions are quite good enough for each serving. I am a fan of their Adrak (Ginger) and Elaichi (Cardamom) Chai, as the flavors can be strong but it’s enjoyable. Don’t miss out if you are passing by any branch.

All the staff was professionally trained and humble and our serve Mr. Tikaram KC was amazing.

Highly Recommended! Thank you for having me @rajuomlet and truly had the best eggsperience.",Couples,2021-02-28
867905675,12165683,1185,5,2022-11-10T07:54:40Z,Lunch worth a trip for,"Even if it is a short stay in Dubai,  it worth to take a day off from being a tourist,and travel to Sharjah for authentic experiences and amazing quality of food for a very reasonable price.",Friends getaway,2022-11-30
870832590,12165683,1184,1,2022-12-06T06:55:15Z,Short meal tr@p,"Ordered Mansaf meal with friends , fare rice plate - the most important is jameed soup ( it was small bowl ) which not enough for the meal . I asked for more soup to continue and finish my meal they asked for additional charge . 

طلبت وجبة منسف، الرز واللحم مقبول لكن كمية الجميد كانت جدا قليله - ولما طلبت جميد حتى اقدر انتهي من وجبتي طلبو دفع تكلفه اضافيه .  شي غير مقبول وفيه اهانه",Friends getaway,2022-12-31
880233900,12165683,1183,4,2023-02-26T14:11:13Z,Excellent food and service,"The food was fresh, hot, scrumptious and absolutely divine. I visited Al Mashawi for the first time with friends from USA and we were not disappointed. 

Bashar was our server and he was very friendly yet professional. 

Our only complaint would be the use of plastic cutlery and not enough spoons to serve the food with. Some of the plates were chipped so attention to detail would be appreciated.

Other than that we are already looking forward to having our next meal there.",NONE,2023-02-28
910441659,12165683,1182,5,2023-08-15T03:21:32Z,Recommended,"Great food .. great service .. I really love the place .. i recommend this Restaurant
Especially the grills, shawarma and the ice cream",Solo travel,2023-08-31
945930274,12165683,1181,5,2024-04-09T05:21:58Z,Best grill restaurant in Sharjah,"Al Mashawi Al Halabya (Aleppo Grills):
 the Food:

  delicious taste of the food, especially the grilled kebabs, grilled meats, tabbouleh, and hummus.
High quality: The restaurant uses fresh and high-quality ingredients.
Variety in the menu: The menu offers a variety of Arabic dishes, including grilled meats, biryani, salads, Grilled Kibbeh ,and desserts.
Large portions: The dishes are served in large portions, making them suitable for sharing.
Service:

Excellent service: The staff is known for being friendly, polite, and quick to serve customers.
Comfortable atmosphere: The restaurant has a comfortable and clean atmosphere.
Reasonable prices: The restaurant's prices are considered reasonable for the quality of food and service.

Best grill restaurant in Sharjah. The food is amazing and the service is excellent.
Don't miss the grilled kebab and  Charcoal Grilled Chicken  in this restaurant. It's the best I've ever tasted.""  
Great restaurant with a diverse menu and reasonable prices.

You can order food delivery to your home.",Family,2024-04-30
648945536,3921821,1180,4,2019-01-29T10:03:35Z,Good Asian Food,"I had a ‘not so good’ impression about Chowking until I tried their food and I loved each and every dish of theirs.
The staff were very friendly. I loved the ambience. It is a simple place with good food and they also have good deals on meals.
•Drinks: I chose Avocado Milkshake. The taste of avacado was little less. It tasted more of vanilla. This can be better.
•Mains: The food I ordered were Nasi Goreng, Siopao, Siomai, Red Thai Curry, Chicken Manchurian. 
My favourite one was Nasi Goreng. It was just too delicious. I can have their Siopao all day🤤. It’s just so light on tummy and yummy. Red Thai Curry was also good. Chicken Manchurian was average. It tasted more like Garlic Chicken.
•Desserts: I tried Halo Halo Premium and Buchi. They have the best Halo Halo. It had beans, caramelised bananas, flan, ube and so many things. It was a treat to eyes as well. On the other hand, Buchi was also yummy. It had lotus(plant) filling. It’s something different and I liked it.

Overall, I loved this place. I will go for their Nasi Goreng and Siopao again.

",Solo travel,2019-01-31
653831484,3921821,1179,5,2019-02-21T01:57:25Z,Yummy chinese food,"If you are craving for some yummy not too authentic Chinese food, then CHOWKING is the place to go.

We started off with some veg spring rolls and hot and sour soup. The spring rolls were tasty but slightly hard to chew. Their hot and sour soup is a must try.

Main course:
Veg Hakka Noodles - ⭐⭐⭐
Schezwan fried rice - ⭐⭐⭐
Pak Choi with Chinese vegetables - ⭐⭐⭐⭐
Veg Manchurian - ⭐⭐⭐⭐

We enjoyed all the dishes mentioned above. They were served extremely hot. The quantity is pretty good and taste is amazing.

For the desserts we tried the premium Halo Halo with ube ice cream. Such a colourful treat this dessert is. Hard to understand at first but eventually you might end up liking its taste.

Drinks:
Iced tea - ⭐⭐⭐
Avocado shake - ⭐⭐⭐⭐

Their service is amazing and the waiting is time is really less. Staff is well aware about the menu and always on their toes to assist you. Dining at Chowking was better than we had expected.

Price - 5/5
Presentation- 5/5
Taste - 4/5
Service - 5/5
Value for money - 5/5
Ambience - 5/5
OVERALL - 5/5",Couples,2019-02-28
